datetime,open,high,low,close,volume
2024-09-02,20.37,20.37,19.45,19.45,1313612.34
2024-09-03,19.34,19.65,19.23,19.44,822968.88
2024-09-04,18.5,18.98,18.4,18.92,1287535.25
2024-09-05,18.86,19.21,18.71,18.88,818264.58
2024-09-06,18.87,18.94,18.3,18.36,918167.08
2024-09-09,18.13,18.64,18.1,18.6,865900.07
2024-09-10,18.6,18.99,18.36,18.82,1015619.1
2024-09-11,18.72,19.08,18.65,18.78,693070.85
2024-09-12,19.39,19.64,18.8,18.84,1179949.57
2024-09-13,18.86,19.59,18.86,19.25,1596820.46
2024-09-18,19.0,19.1,18.57,18.75,814374.93
2024-09-19,18.87,18.97,18.45,18.85,977367.48
2024-09-20,19.0,19.24,18.73,18.86,903688.34
2024-09-23,18.65,19.15,18.54,18.71,770526.17
2024-09-24,18.9,20.58,18.88,20.58,2578304.95
2024-09-25,21.32,21.83,21.01,21.07,2454175.5
2024-09-26,21.11,21.69,20.86,21.66,1888155.16
2024-09-27,22.02,23.0,21.85,23.0,1406875.52
2024-09-30,24.3,25.29,23.5,25.19,2791674.24
2024-10-08,27.71,27.71,25.32,27.71,3065615.4
2024-10-09,27.7,28.3,25.67,26.0,2665826.61
2024-10-10,26.52,26.68,25.05,25.8,1845426.32
2024-10-11,25.4,25.92,24.12,24.59,1458643.88
2024-10-14,24.54,25.17,23.96,25.16,1413803.96
2024-10-15,25.19,25.75,24.6,24.6,1340917.98
2024-10-16,23.61,24.09,23.19,23.53,1350643.0
2024-10-17,23.77,24.22,23.61,23.71,1152797.82
2024-10-18,23.98,26.08,23.98,26.08,2428536.26
2024-10-21,26.81,26.98,25.61,26.2,2500426.19
2024-10-22,26.49,26.78,25.8,26.26,1472538.25
2024-10-23,25.79,26.05,25.25,25.61,1238149.83
2024-10-24,25.16,25.8,24.83,25.35,921488.13
2024-10-25,25.39,26.05,25.13,25.66,1066717.06
2024-10-28,25.31,25.62,24.89,25.26,1086662.68
2024-10-29,25.2,25.98,24.91,25.05,1383532.73
2024-10-30,24.9,25.64,24.54,24.84,1212943.6
2024-10-31,24.5,24.65,23.81,24.25,1867211.76
2024-11-01,23.85,24.36,23.65,23.68,1130299.28
2024-11-04,23.78,24.53,23.78,24.33,1095511.73
2024-11-05,24.34,24.99,24.05,24.75,1532382.85
2024-11-06,25.0,25.0,24.03,24.18,1565168.72
2024-11-07,23.96,24.79,23.62,24.64,1549010.12
2024-11-08,24.9,27.0,24.9,25.98,3313820.48
2024-11-11,25.3,27.18,25.21,27.01,3129679.57
2024-11-12,27.01,27.01,25.46,25.72,2311452.38
2024-11-13,25.47,27.14,25.1,26.47,2394372.01
2024-11-14,26.58,26.6,24.85,24.87,1850870.0
2024-11-15,24.8,25.13,23.9,23.92,1517618.84
2024-11-18,23.92,24.09,23.08,23.24,1122672.55
2024-11-19,23.45,23.88,22.92,23.72,1074775.5
2024-11-20,23.7,24.19,23.7,24.0,1145576.43
2024-11-21,23.6,23.79,23.21,23.43,1229154.39
2024-11-22,23.49,23.96,22.84,22.84,1211449.68
