datetime,open,high,low,close,volume
2024-09-02,93.96,94.65,88.25,88.49,263033.9
2024-09-03,88.5,89.68,87.18,88.41,152175.03
2024-09-04,83.4,89.87,82.28,88.2,260581.86
2024-09-05,87.85,92.7,87.12,90.27,222134.07
2024-09-06,89.9,90.85,87.95,88.61,130729.32
2024-09-09,87.06,91.27,87.02,91.09,177183.96
2024-09-10,90.51,95.0,90.07,92.61,267555.57
2024-09-11,93.4,95.97,92.9,93.62,205126.59
2024-09-12,97.03,98.32,95.21,95.22,225767.67
2024-09-13,95.41,104.9,95.3,100.33,383270.74
2024-09-18,99.4,101.89,99.0,99.57,175441.59
2024-09-19,99.4,99.56,95.09,97.86,233579.89
2024-09-20,98.69,98.86,95.3,95.76,168252.17
2024-09-23,94.96,97.98,94.6,95.25,131341.27
2024-09-24,95.33,106.0,95.33,105.3,320686.96
2024-09-25,107.91,108.5,103.95,104.65,248470.71
2024-09-26,105.14,110.1,104.68,109.97,229861.76
2024-09-27,107.56,116.58,105.23,112.36,439037.68
2024-09-30,113.0,130.0,112.0,129.97,549896.82
2024-10-08,140.0,155.96,138.8,155.96,614222.69
2024-10-09,149.0,160.2,142.0,148.5,610659.31
2024-10-10,147.53,151.88,135.55,143.31,419398.47
2024-10-11,140.01,153.0,139.81,143.98,335774.45
2024-10-14,142.0,149.25,135.59,148.53,423559.0
2024-10-15,146.61,149.9,141.89,141.89,347695.07
2024-10-16,136.0,139.3,131.8,133.45,365767.07
2024-10-17,135.0,136.68,133.17,134.36,254201.04
2024-10-18,134.0,153.97,133.51,146.95,538419.39
2024-10-21,147.88,148.52,136.8,141.45,512194.48
2024-10-22,144.0,145.12,138.19,141.75,368626.54
2024-10-23,134.2,140.33,130.85,135.32,370695.25
2024-10-24,134.05,142.88,133.66,139.52,375324.18
2024-10-25,146.8,147.98,140.01,142.65,438666.34
2024-10-28,140.0,143.21,134.8,136.06,414802.06
2024-10-29,134.0,134.98,128.86,130.5,400757.54
2024-10-30,132.0,133.99,127.97,130.0,305895.1
