datetime,open,high,low,close,volume
2024-09-02,111.66,113.31,109.21,109.29,13796.38
2024-09-03,109.0,111.29,108.0,109.49,10407.94
2024-09-04,108.97,110.97,108.5,109.54,6399.59
2024-09-05,110.23,110.7,108.12,108.38,5886.66
2024-09-06,108.9,108.9,105.56,106.0,5584.45
2024-09-09,105.0,110.0,103.6,105.0,9288.55
2024-09-10,104.6,107.2,103.88,106.36,7822.46
2024-09-11,105.08,107.85,105.0,106.48,5915.83
2024-09-12,107.57,107.98,106.01,106.27,6669.19
2024-09-13,107.53,107.53,103.58,103.8,7790.0
2024-09-18,103.9,106.87,103.9,106.38,7490.64
2024-09-19,106.53,110.5,105.36,106.86,11075.22
2024-09-20,106.86,107.27,104.5,106.33,7873.74
2024-09-23,105.97,107.74,103.3,105.05,7770.63
2024-09-24,105.8,110.0,103.77,109.52,12945.04
2024-09-25,110.5,112.66,106.58,106.81,17040.1
2024-09-26,107.0,111.99,104.69,111.99,22546.57
2024-09-27,114.5,120.0,113.0,119.96,12819.82
2024-09-30,126.7,141.8,123.0,140.01,44049.94
2024-10-08,168.01,168.01,148.0,166.44,96613.68
2024-10-09,158.0,171.45,142.99,148.5,104512.33
2024-10-10,149.0,154.7,139.9,139.9,52777.82
2024-10-11,138.6,139.6,128.88,133.89,38691.95
2024-10-14,133.0,137.88,126.33,134.68,47129.79
2024-10-15,133.08,137.8,130.58,130.6,35474.73
2024-10-16,128.0,133.16,126.77,130.11,22267.01
2024-10-17,131.9,133.78,128.54,128.55,22477.53
2024-10-18,128.86,148.88,127.6,143.0,50877.66
2024-10-21,145.5,152.58,141.53,143.0,53943.27
2024-10-22,141.56,142.68,137.05,140.13,35464.35
2024-10-23,139.83,142.49,138.1,138.99,21967.53
2024-10-24,138.06,141.51,137.98,139.7,17468.69
2024-10-25,139.98,144.87,138.0,141.3,26511.2
2024-10-28,141.51,142.22,139.0,139.83,19001.7
2024-10-29,139.86,145.87,139.83,140.97,28988.07
2024-10-30,148.5,154.8,145.01,150.8,73142.58
2024-10-31,150.88,156.28,145.11,154.1,50438.55
2024-11-01,153.0,154.39,147.6,148.05,33581.49
2024-11-04,147.74,159.75,147.51,156.9,31978.79
2024-11-05,156.0,164.46,155.04,162.97,36724.72
2024-11-06,165.0,165.89,159.36,160.32,29642.13
2024-11-07,161.0,162.63,156.06,158.8,28559.6
2024-11-08,161.8,169.99,159.22,162.65,46143.75
2024-11-11,162.68,174.68,162.68,168.98,47091.07
2024-11-12,169.42,173.95,163.88,168.6,44120.45
2024-11-13,165.12,166.65,156.36,159.7,54923.76
2024-11-14,159.66,161.25,153.1,153.68,33075.53
2024-11-15,154.17,156.45,151.0,151.49,29329.87
2024-11-18,151.0,154.68,148.29,151.8,25763.96
2024-11-19,151.94,161.48,151.88,160.12,40669.76
2024-11-20,158.0,160.33,156.69,158.33,21691.65
2024-11-21,158.7,159.6,155.0,156.83,16266.13
2024-11-22,157.0,158.64,149.28,149.28,20354.27
2024-11-25,149.76,152.95,146.21,150.4,17765.95
2024-11-26,149.2,152.57,148.3,148.84,12580.0
2024-11-27,148.01,153.5,144.8,153.5,22178.32
2024-11-28,153.35,156.51,151.0,151.9,17982.41
2024-11-29,151.47,157.23,150.3,154.78,21675.15
2024-12-02,154.8,159.0,150.49,155.15,30786.62
2024-12-03,157.0,158.88,153.0,154.49,18741.32
2024-12-04,157.56,158.19,152.0,153.06,19516.05
2024-12-05,151.35,153.3,148.63,149.36,24791.51
2024-12-06,149.9,154.6,148.71,149.02,20391.25
2024-12-09,149.0,150.73,145.61,146.8,19943.04
2024-12-10,154.57,156.0,147.28,147.85,23578.85
2024-12-11,147.92,149.5,146.88,147.0,18731.86
2024-12-12,147.3,151.8,145.01,149.01,24435.65
2024-12-13,148.0,150.19,146.02,147.1,27455.93
2024-12-16,146.8,147.7,140.4,141.5,31231.98
2024-12-17,141.44,142.84,140.05,140.91,18407.26
2024-12-18,141.18,143.49,140.29,142.14,13411.08
2024-12-19,141.0,143.5,140.05,141.58,17333.47
2024-12-20,141.58,150.5,141.12,148.03,34137.98
2024-12-23,147.99,148.77,143.96,144.31,20991.52
2024-12-24,144.6,148.3,142.98,147.78,19414.5
2024-12-25,147.18,151.56,147.18,149.8,22372.93
2024-12-26,149.17,149.76,145.55,148.73,19794.78
2024-12-27,148.31,151.47,142.83,143.06,36722.31
2024-12-30,143.08,146.7,142.11,144.7,24564.09
2024-12-31,144.7,145.8,139.36,139.36,20797.72
2025-01-02,139.11,140.0,131.8,133.69,24748.95
2025-01-03,134.5,136.57,132.01,132.47,20293.71
2025-01-06,132.0,135.89,131.37,132.93,19164.39
2025-01-07,132.93,136.58,130.63,134.55,23811.78
2025-01-08,134.1,135.59,129.5,132.52,27235.82
2025-01-09,132.0,134.5,131.3,132.53,18156.63
2025-01-10,132.0,138.53,132.0,134.35,35481.28
2025-01-13,133.0,140.22,131.41,136.29,24529.73
2025-01-14,137.42,146.27,137.0,145.57,32808.15
2025-01-15,145.0,145.98,144.01,144.91,15490.25
2025-01-16,144.91,147.53,143.26,143.96,23138.12
2025-01-17,143.82,149.27,143.38,149.24,39416.16
2025-01-20,149.0,149.98,145.0,145.92,26994.13
2025-01-21,146.89,151.78,146.38,151.78,20472.41
2025-01-22,151.3,153.69,149.0,149.9,28466.84
2025-01-23,151.0,151.97,147.2,148.33,33563.71
2025-01-24,147.99,149.87,146.66,147.63,24825.26
2025-01-27,147.99,148.8,145.53,145.8,12260.81
2025-02-05,147.88,148.69,143.1,144.5,20368.21
2025-02-06,144.76,152.53,143.9,152.0,25900.31
2025-02-07,151.88,157.0,150.04,154.6,28200.16
2025-02-10,154.6,155.54,150.1,154.01,18931.92
2025-02-11,154.0,154.0,150.1,150.48,14643.31
2025-02-12,150.11,150.89,146.8,150.2,26435.03
2025-02-13,150.2,153.33,149.0,151.4,27936.97
2025-02-14,149.7,153.0,146.0,147.0,25386.24
2025-02-17,147.0,149.14,144.58,148.56,24807.51
2025-02-18,148.59,156.26,147.04,151.13,29110.98
2025-02-19,150.29,157.97,150.29,157.07,27526.9
2025-02-20,157.0,161.97,155.61,159.81,27525.06
2025-02-21,158.01,164.5,157.0,163.0,25906.56
2025-02-24,165.63,168.0,161.5,164.67,25372.93
2025-02-25,162.4,172.87,161.47,166.19,29207.56
2025-02-26,165.97,167.7,162.22,163.6,25928.79
2025-02-27,163.11,163.85,157.21,159.86,22884.2
2025-02-28,165.0,169.0,158.45,159.0,33254.17
2025-03-03,159.81,164.88,156.13,161.0,26475.28
2025-03-04,160.1,164.67,159.0,160.71,21349.66
2025-03-05,161.0,162.3,158.3,159.8,13073.15
2025-03-06,161.78,165.68,159.5,163.5,25361.43
2025-03-07,162.11,163.12,159.0,160.67,14547.95
2025-03-10,160.7,162.8,157.7,159.34,15973.56
2025-03-11,158.99,160.49,155.77,156.76,13123.87
2025-03-12,157.9,159.0,156.4,157.3,16058.89
2025-03-13,157.32,157.6,153.22,154.84,14048.65
2025-03-14,154.26,157.26,152.71,154.7,19532.57
2025-03-17,155.7,156.0,153.0,153.42,12397.17
2025-03-18,154.43,156.56,152.73,154.5,13665.13
2025-03-19,153.9,155.28,152.39,152.96,10082.99
2025-03-20,153.0,153.38,151.41,152.07,9832.08
2025-03-21,151.09,154.5,151.09,153.8,20985.24
2025-03-24,152.62,164.98,152.6,164.93,46641.08
2025-03-25,163.9,167.59,161.35,162.0,20443.87
2025-03-26,161.26,169.38,161.12,165.5,20647.22
2025-03-27,165.0,174.55,164.79,170.03,31976.26
2025-03-28,170.03,173.23,164.0,164.66,21062.19
2025-03-31,163.39,171.25,162.0,167.99,24562.8
2025-04-01,168.51,169.8,165.52,167.71,20170.59
2025-04-02,168.2,168.8,161.33,165.03,39837.16
2025-04-03,163.02,163.88,158.41,161.5,33092.4
2025-04-07,146.11,162.0,146.11,152.0,50710.17
2025-04-08,153.99,158.0,148.2,150.0,33458.48
2025-04-09,149.0,162.08,147.02,152.99,41970.82
2025-04-10,155.3,160.0,153.06,157.91,32002.09
2025-04-11,156.13,175.8,155.8,172.25,57793.32
2025-04-14,172.25,174.91,169.22,171.49,38354.1
2025-04-15,171.44,171.85,167.59,169.45,25675.81
2025-04-16,170.0,172.99,164.87,167.95,34389.96
2025-04-17,167.88,177.47,167.0,173.95,39731.34
2025-04-18,172.5,176.69,171.71,172.91,20555.33
2025-04-21,172.9,176.49,170.11,173.77,19400.48
2025-04-22,173.89,176.19,171.18,172.99,23437.6
2025-04-23,173.9,173.99,166.83,171.3,27392.72
2025-04-24,171.3,173.49,168.34,170.3,13703.9
2025-04-25,170.8,171.33,166.3,166.51,23743.33
2025-04-28,168.08,168.88,165.01,167.9,12899.64
2025-04-29,172.0,181.0,171.49,180.8,55575.42
2025-04-30,181.3,184.86,178.39,184.7,31335.31
2025-05-06,185.6,192.54,183.47,188.3,39114.52
2025-05-07,188.0,191.0,183.95,184.75,24796.92
2025-05-08,184.79,190.07,182.28,187.13,23847.02
2025-05-09,185.51,187.62,181.39,183.97,22698.94
2025-05-12,184.0,185.19,180.38,182.97,20180.56
2025-05-13,184.5,185.0,178.3,180.2,22818.67
2025-05-14,180.51,183.33,179.11,181.05,18937.36
2025-05-15,181.45,184.65,177.61,178.5,18854.23
2025-05-16,178.52,183.75,177.64,179.3,23390.26
2025-05-19,179.3,181.24,174.0,178.36,21449.26
2025-05-20,178.36,180.27,176.2,176.47,14615.92
2025-05-21,176.59,177.0,174.27,176.47,15705.6
2025-05-22,175.6,177.25,173.04,173.3,15309.57
2025-05-23,173.95,176.22,171.8,174.0,16663.62
2025-05-26,173.94,176.19,172.01,172.86,14684.06
2025-05-27,172.83,174.8,169.0,171.98,21970.55
2025-05-28,172.73,174.4,169.89,171.68,12070.88
2025-05-29,171.68,174.96,169.5,173.76,21908.59
2025-05-30,173.0,174.48,170.0,170.44,15711.9
2025-06-03,170.01,179.3,169.82,178.34,31003.48
2025-06-04,177.42,178.34,174.69,174.86,19622.56
2025-06-05,175.2,180.86,174.9,180.02,20381.85
2025-06-06,180.03,182.93,177.21,181.5,19989.67
2025-06-09,180.6,183.86,180.0,181.02,16910.46
2025-06-10,181.63,182.42,173.49,177.61,27343.53
2025-06-11,177.64,185.62,175.68,185.4,26177.83
2025-06-12,184.48,185.9,181.2,182.83,20878.58
2025-06-13,180.7,186.49,180.16,183.94,33213.59
2025-06-16,140.44,142.29,133.1,136.98,50359.33
2025-06-17,136.17,137.58,133.08,133.81,23262.13
2025-06-18,133.5,137.48,133.36,135.56,20576.24
2025-06-19,135.1,138.0,134.51,138.0,22370.25
2025-06-20,137.33,139.68,136.6,138.35,14731.88
2025-06-23,137.71,145.45,137.6,138.75,38481.3
2025-06-24,139.04,144.37,137.38,143.5,27068.99
2025-06-25,143.4,143.99,140.6,143.88,23815.87
2025-06-26,143.01,145.38,141.6,142.36,20617.25
2025-06-27,143.59,145.33,141.88,144.38,18535.05
2025-06-30,144.8,152.14,144.8,151.8,40641.44
2025-07-01,154.17,161.0,153.4,159.4,57325.35
2025-07-02,157.38,158.0,151.78,153.98,42698.0
2025-07-03,153.98,155.06,152.22,153.66,27112.79
2025-07-04,153.68,161.0,151.1,155.9,31529.81
2025-07-07,155.3,156.79,151.6,152.27,27378.49
2025-07-08,152.5,158.04,152.5,153.89,27854.56
2025-07-09,153.36,153.36,147.51,147.9,46857.87
2025-07-10,147.94,148.58,146.6,148.08,20071.67
2025-07-11,148.08,150.85,147.33,148.17,21560.07
2025-07-14,148.17,150.6,146.85,149.72,21940.22
2025-07-15,149.1,151.71,146.16,146.64,31102.95
2025-07-16,146.58,148.8,146.28,147.31,16927.19
2025-07-17,147.01,147.5,143.0,146.7,30729.72
2025-07-18,146.73,149.28,146.29,147.9,17563.16
2025-07-21,147.9,148.88,146.08,147.54,14970.27
2025-07-22,147.54,151.53,146.49,150.01,30582.13
2025-07-23,150.08,155.2,148.68,154.1,35857.88
2025-07-24,153.76,157.66,152.7,155.22,28317.65
2025-07-25,154.95,158.35,153.66,157.58,20125.57
2025-07-28,157.59,158.47,152.78,153.27,28814.2
2025-07-29,152.92,155.8,152.28,154.94,18720.48
2025-07-30,154.35,156.36,151.37,151.99,26762.61
2025-07-31,150.26,153.48,149.09,149.78,25411.09
2025-08-01,150.27,152.48,146.8,147.5,20970.6
2025-08-04,147.21,150.9,146.11,149.72,17084.67
2025-08-05,150.02,151.48,148.58,149.9,16115.69
2025-08-06,149.66,151.12,148.62,149.46,19400.7
2025-08-07,149.51,151.99,146.85,147.9,28211.67
2025-08-08,147.99,148.68,145.4,146.0,17277.67
2025-08-11,145.99,148.05,145.28,146.5,19290.56
2025-08-12,146.76,149.76,145.0,149.43,25824.63
2025-08-13,149.45,153.53,149.45,151.97,28845.98
2025-08-14,151.98,154.81,146.61,146.68,39347.01
2025-08-15,146.7,148.45,145.38,147.9,35273.2
2025-08-18,148.15,151.23,146.35,149.14,47305.03
2025-08-19,149.13,152.35,148.39,148.68,34534.58
2025-08-20,148.5,154.45,147.5,154.0,45769.28
2025-08-21,153.9,157.77,152.59,155.55,42992.6
2025-08-22,155.05,162.48,154.91,162.48,69611.66
2025-08-25,165.6,171.0,157.0,159.37,94992.27
2025-08-26,163.0,171.2,162.0,166.4,94615.48
2025-08-27,166.4,179.0,163.55,168.58,89697.52
2025-08-28,168.0,178.73,167.17,178.1,91667.75
2025-08-29,178.0,178.0,172.17,175.6,61180.15
2025-09-01,178.0,192.9,174.98,189.99,83694.12
2025-09-02,186.69,192.0,174.16,175.99,71925.95
2025-09-03,175.98,179.0,172.5,174.6,40898.8
2025-09-04,173.72,175.73,162.4,165.57,63628.48
2025-09-05,166.0,172.72,164.3,171.87,42452.26
