datetime,open,high,low,close,volume
2024-09-02,39.22,39.38,38.2,38.55,554869.13
2024-09-03,38.34,39.16,38.16,38.63,371639.98
2024-09-04,37.8,38.0,36.5,37.84,651365.32
2024-09-05,37.55,37.94,37.0,37.23,483297.44
2024-09-06,37.21,37.23,35.9,35.9,542165.5
2024-09-09,35.8,36.54,35.62,35.89,445377.91
2024-09-10,35.68,36.88,35.1,36.51,512347.51
2024-09-11,36.38,36.68,35.81,36.14,316464.57
2024-09-12,36.21,36.78,35.81,36.49,375116.38
2024-09-13,36.48,37.88,36.33,37.15,483313.29
2024-09-18,36.6,36.8,34.84,35.9,617626.17
2024-09-19,35.91,36.16,35.45,35.78,441887.39
2024-09-20,36.16,36.99,36.02,36.6,604534.49
2024-09-23,36.16,37.42,36.02,36.48,313803.33
2024-09-24,37.0,38.79,36.29,38.77,712381.03
2024-09-25,39.33,39.69,38.28,38.46,678745.66
2024-09-26,38.4,38.7,37.35,38.42,1003994.39
2024-09-27,38.43,41.19,38.4,40.48,1205143.94
2024-09-30,42.0,43.95,41.01,43.46,1604892.37
2024-10-08,47.81,47.81,43.23,46.33,2046553.51
2024-10-09,45.0,45.1,41.79,42.08,1501811.2
2024-10-10,42.1,44.69,42.1,43.45,1170366.67
2024-10-11,43.39,43.45,41.51,42.2,710842.76
2024-10-14,41.85,44.05,41.85,43.99,827991.09
2024-10-15,43.99,45.0,43.3,43.6,729662.86
2024-10-16,42.88,43.0,41.78,42.31,656477.69
2024-10-17,42.32,43.09,41.95,41.96,542293.09
2024-10-18,42.0,45.21,42.0,44.45,1222074.04
2024-10-21,44.87,47.15,43.91,45.42,1260193.07
2024-10-22,45.42,46.99,44.42,46.05,665568.01
2024-10-23,45.77,46.33,44.93,45.21,534753.65
2024-10-24,44.5,44.56,43.62,43.95,732181.21
2024-10-25,43.95,44.15,42.6,43.35,785823.74
2024-10-28,43.6,43.97,42.33,43.63,603622.18
2024-10-29,43.63,44.4,43.22,43.42,656411.08
2024-10-30,43.1,43.86,42.8,42.98,586562.95
2024-10-31,42.98,43.19,41.91,42.22,758899.26
2024-11-01,42.23,43.3,42.08,42.19,594388.46
2024-11-04,42.19,43.25,42.11,42.81,490869.63
2024-11-05,42.71,43.55,42.12,43.2,859136.83
2024-11-06,43.21,43.25,41.09,41.33,1870469.52
2024-11-07,40.55,40.95,40.0,40.93,1459965.6
2024-11-08,41.5,41.55,40.14,40.3,1270298.15
2024-11-11,40.02,40.82,39.51,40.7,1372196.15
2024-11-12,40.75,42.69,40.1,41.54,1991681.14
2024-11-13,41.0,41.68,40.5,41.59,1043250.52
2024-11-14,41.58,41.58,40.0,40.1,828706.23
2024-11-15,39.9,40.32,39.3,39.3,770599.14
2024-11-18,39.3,39.81,38.32,38.51,801792.34
2024-11-19,38.6,38.89,37.74,38.53,868378.59
2024-11-20,38.54,38.72,38.18,38.59,802781.12
2024-11-21,38.51,39.63,38.0,39.23,970588.82
2024-11-22,39.0,39.63,37.6,37.65,902722.85
2024-11-25,37.66,37.8,36.31,36.66,987550.19
2024-11-26,36.81,37.88,36.66,37.16,755553.62
2024-11-27,37.03,39.5,36.9,39.13,1495365.28
2024-11-28,38.86,38.94,38.14,38.2,729523.0
2024-11-29,38.05,39.28,38.05,38.68,901146.01
2024-12-02,39.19,40.85,39.18,40.56,1366203.6
2024-12-03,40.56,40.74,39.92,40.31,700546.61
2024-12-04,40.35,40.5,39.33,39.59,571379.71
2024-12-05,39.5,39.8,38.91,39.37,524038.94
2024-12-06,39.7,40.5,39.5,40.21,885410.42
2024-12-09,40.21,40.59,39.65,39.88,425672.15
2024-12-10,41.25,41.83,40.65,40.89,1310041.66
2024-12-11,40.91,42.07,40.2,41.25,958063.17
2024-12-12,41.39,42.2,40.93,41.37,706573.87
2024-12-13,41.0,41.08,40.4,40.58,662495.73
2024-12-16,40.4,40.66,39.65,39.78,523915.58
2024-12-17,39.78,41.35,39.69,40.3,720023.97
2024-12-18,40.53,40.69,39.96,40.06,454734.97
2024-12-19,39.65,41.85,39.34,41.67,1084657.75
2024-12-20,41.72,41.95,41.18,41.28,614387.12
2024-12-23,41.28,41.83,40.3,40.46,569719.25
2024-12-24,40.56,41.45,40.25,41.4,595175.13
2024-12-25,41.4,41.98,40.92,41.07,468934.38
2024-12-26,40.96,42.38,40.63,42.32,905242.93
2024-12-27,42.28,42.29,41.23,41.35,826370.27
2024-12-30,41.35,42.1,41.15,41.65,585294.59
2024-12-31,42.1,42.1,40.45,40.76,640872.58
2025-01-02,40.59,40.76,38.83,39.21,691998.78
2025-01-03,39.21,40.38,38.68,39.23,758413.6
2025-01-06,39.24,39.99,38.72,38.99,477534.89
2025-01-07,39.19,41.02,39.1,40.46,859222.32
2025-01-08,40.14,40.2,38.85,39.15,793783.19
2025-01-09,39.09,39.49,38.66,39.01,513048.03
2025-01-10,38.9,39.01,37.8,38.16,698491.04
2025-01-13,37.7,38.7,37.61,37.86,414231.27
2025-01-14,38.14,39.62,37.4,39.61,840033.61
2025-01-15,39.15,39.46,38.54,39.07,540127.7
2025-01-16,39.47,39.74,38.8,39.22,426706.0
2025-01-17,38.74,39.71,38.63,39.16,434592.56
2025-01-20,39.86,41.17,39.85,40.79,898748.38
2025-01-21,40.92,42.58,40.83,41.89,849346.05
2025-01-22,41.5,41.89,39.7,40.09,1193904.61
2025-01-23,40.7,40.76,39.58,39.62,698160.32
2025-01-24,39.68,41.28,39.68,40.97,886928.95
2025-01-27,40.75,41.22,40.1,40.19,473248.27
2025-02-05,40.7,41.36,39.91,40.42,715985.41
2025-02-06,39.8,41.63,39.78,41.58,876794.81
2025-02-07,41.58,43.2,41.5,42.6,1090345.98
2025-02-10,43.0,43.26,42.38,42.66,591800.09
2025-02-11,42.68,42.97,41.88,42.23,438636.64
2025-02-12,42.98,44.36,42.62,44.35,1080244.65
2025-02-13,44.36,44.44,43.3,43.41,662624.56
2025-02-14,43.4,43.99,43.2,43.53,424747.59
2025-02-17,43.8,43.97,42.42,42.77,722703.46
2025-02-18,42.71,43.18,41.93,42.09,568752.06
2025-02-19,42.11,42.87,41.98,42.75,581223.73
2025-02-20,42.6,44.33,42.53,43.95,835035.83
2025-02-21,43.96,45.38,43.77,44.98,987271.0
2025-02-24,44.98,46.14,44.35,44.9,634776.99
2025-02-25,44.2,47.0,43.99,46.18,911926.87
2025-02-26,46.04,46.18,44.68,44.95,670233.69
2025-02-27,45.01,45.2,44.08,44.58,550014.25
2025-02-28,44.32,44.45,43.0,43.15,535683.91
2025-03-03,43.98,43.98,41.9,42.31,532952.92
2025-03-04,41.93,42.22,41.47,41.85,466196.24
2025-03-05,41.97,42.49,41.44,41.91,491780.5
2025-03-06,42.15,42.95,42.15,42.37,655337.85
2025-03-07,42.41,42.58,41.32,41.53,665115.76
2025-03-10,41.3,41.64,40.57,41.08,721415.63
2025-03-11,40.5,40.65,39.7,40.27,799443.68
2025-03-12,40.23,40.96,39.56,40.55,837443.29
2025-03-13,40.6,40.86,40.24,40.37,540422.39
2025-03-14,40.2,41.24,40.01,41.0,859912.45
2025-03-17,41.3,41.37,40.53,40.67,589084.3
2025-03-18,40.71,40.99,40.38,40.86,598911.73
2025-03-19,40.62,40.88,40.0,40.73,584472.57
2025-03-20,40.86,40.87,40.32,40.42,376800.52
2025-03-21,40.65,41.19,39.6,39.86,644421.57
