datetime,open,high,low,close,volume
2024-09-02,90.3,90.3,86.4,86.4,113612.55
2024-09-03,86.3,88.25,86.14,87.56,75260.32
2024-09-04,85.81,87.05,85.0,86.63,54707.68
2024-09-05,86.6,87.45,85.51,87.34,63359.76
2024-09-06,87.18,87.36,85.48,85.51,59051.8
2024-09-09,85.0,86.87,84.88,86.25,64729.96
2024-09-10,85.71,86.67,84.69,86.24,61488.68
2024-09-11,85.71,86.55,85.49,86.2,41945.76
2024-09-12,86.54,87.23,84.81,84.84,61407.47
2024-09-13,84.9,85.55,84.0,84.37,54560.25
2024-09-18,84.69,85.4,83.44,84.97,51776.99
2024-09-19,85.5,87.67,84.98,86.5,87656.95
2024-09-20,86.49,86.5,83.6,84.48,104025.05
2024-09-23,84.01,84.93,82.7,82.7,80546.57
2024-09-24,83.2,85.54,81.41,85.08,164800.88
2024-09-25,86.0,89.32,85.7,86.94,159552.84
2024-09-26,86.9,90.41,86.4,90.38,144237.81
2024-09-27,91.86,98.2,91.7,98.01,92398.18
2024-09-30,103.5,107.2,100.04,107.2,365466.05
2024-10-08,117.92,117.92,112.81,117.92,479915.68
2024-10-09,115.57,124.0,110.0,115.48,542696.97
2024-10-10,123.35,123.35,115.0,115.4,460226.84
2024-10-11,113.0,114.5,107.66,111.95,304764.26
2024-10-14,111.93,111.94,105.66,110.67,361084.13
2024-10-15,111.5,114.67,109.23,109.28,296116.61
2024-10-16,105.4,108.01,105.01,105.65,231541.81
2024-10-17,106.51,107.5,103.64,103.67,226709.01
2024-10-18,103.66,112.95,102.58,110.2,402394.75
2024-10-21,113.1,117.45,111.72,113.68,438211.69
2024-10-22,113.5,115.27,111.8,113.17,229446.73
2024-10-23,113.3,113.61,111.26,111.54,205958.17
2024-10-24,110.8,111.29,109.1,110.0,152483.37
2024-10-25,110.5,112.88,108.51,111.78,200032.66
2024-10-28,112.5,112.5,109.8,110.95,180855.01
2024-10-29,110.95,113.58,109.28,109.34,243649.56
2024-10-30,108.57,109.9,106.61,107.42,174548.42
2024-10-31,107.42,108.37,105.08,107.3,237959.91
2024-11-01,107.11,107.88,104.74,104.92,172568.9
2024-11-04,104.8,107.34,104.75,106.91,162187.32
2024-11-05,107.0,111.66,106.51,110.62,322012.54
